inout_travelling,operator,network_type,rating,calldrop_category,latitude,longitude,state_name,month,year
Outdoor,jio,4G,5,Satisfactory,26.7030178,88.3406976,West Bengal,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,17.32859444,78.48970565,Telangana,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,13.11894561,77.62134147,Karnataka,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.5461195,77.18866238,NCT,1,2017
Outdoor,jio,4G,5,Satisfactory,13.0925092,77.5767964,Karnataka,1,2017
Outdoor,jio,4G,5,Satisfactory,23.21717939,77.40385102,Madhya Pradesh,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Call Dropped,28.6213682,77.0362567,NCT,1,2017
Outdoor,jio,4G,5,Satisfactory,22.49483547,88.37929278,West Bengal,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.62060872,77.42587239,Uttar Pradesh,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,22.57047623,88.40412066,West Bengal,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,23.74027961,86.8369995,West Bengal,1,2017
Outdoor,jio,4G,5,Satisfactory,17.7357416,83.2333692,Andhra Pradesh,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,22.57047623,88.40412066,West Bengal,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.71156873,77.21996792,NCT,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.7115705,77.2200036,NCT,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,20.1315226,85.1055786,Odisha,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,3,Call Dropped,28.0284163,73.2888828,Rajasthan,1,2017
Outdoor,jio,4G,3,Call Dropped,28.0284163,73.2888828,Rajasthan,1,2017
Outdoor,jio,4G,3,Call Dropped,28.0284163,73.2888828,Rajasthan,1,2017
Outdoor,jio,4G,3,Call Dropped,28.0284163,73.2888828,Rajasthan,1,2017
Outdoor,jio,4G,4,Satisfactory,12.5595661,80.1279741,Tamil Nadu,1,2017
Outdoor,jio,4G,5,Satisfactory,13.0387215,80.26423423,Tamil Nadu,1,2017
Outdoor,jio,4G,4,Satisfactory,12.559574,80.127983,Tamil Nadu,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,16.01758168,75.54840341,Karnataka,1,2017
Outdoor,jio,4G,5,Satisfactory,20.5013451,85.90913229,Odisha,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,23.65235473,86.93852311,West Bengal,1,2017
Outdoor,jio,4G,3,Satisfactory,0,0,NA,1,2017
Outdoor,jio,4G,1,Call Dropped,21.7650638,70.617032,Gujarat,1,2017
Outdoor,jio,4G,4,Satisfactory,12.3153369,76.6277331,Karnataka,1,2017
Outdoor,jio,4G,4,Satisfactory,17.26156178,78.49154401,Telangana,1,2017
Outdoor,jio,4G,4,Satisfactory,16.6977636,74.2280205,Maharashtra,1,2017
Outdoor,jio,4G,5,Satisfactory,13.04985705,79.96220081,Tamil Nadu,1,2017
Outdoor,jio,4G,4,Satisfactory,12.9968462,77.52718559,Karnataka,1,2017
Outdoor,jio,4G,4,Satisfactory,17.32859444,78.48970565,Telangana,1,2017
Outdoor,jio,4G,4,Satisfactory,28.699415,77.31227833,Uttar Pradesh,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.6291134,77.2834355,NCT,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,19.01067975,72.83513739,Maharashtra,1,2017
Outdoor,jio,4G,5,Satisfactory,19.0229267,72.8401587,Maharashtra,1,2017
Outdoor,jio,4G,5,Satisfactory,19.0229302,72.8400779,Maharashtra,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,17.4816263,78.2995642,Telangana,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,18.62046333,73.80989,Maharashtra,1,2017
Outdoor,jio,4G,5,Satisfactory,30.66119333,76.86048667,Punjab,1,2017
Outdoor,jio,4G,4,Satisfactory,12.23590331,76.76387457,Karnataka,1,2017
Outdoor,jio,4G,5,Satisfactory,23.070455,72.57788333,Gujarat,1,2017
Outdoor,jio,4G,1,Call Dropped,22.43670211,87.71793478,West Bengal,1,2017
Outdoor,jio,4G,4,Satisfactory,10.80231386,78.67058797,Tamil Nadu,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,17.4512582,78.5449674,Telangana,1,2017
Outdoor,jio,4G,5,Satisfactory,19.01067975,72.83513739,Maharashtra,1,2017
Outdoor,jio,4G,5,Satisfactory,26.7667737,81.9546821,Uttar Pradesh,1,2017
Outdoor,jio,4G,5,Satisfactory,28.71530667,77.17115333,NCT,1,2017
Outdoor,jio,4G,3,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,17.90510402,77.53714569,Karnataka,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,13.03302573,77.55839864,Karnataka,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,16.83023597,74.64168019,Maharashtra,1,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.6327274,77.2273465,NCT,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,14.4217225,78.2230314,Andhra Pradesh,1,2017
Outdoor,jio,4G,4,Satisfactory,19.01634245,73.08255814,Maharashtra,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,19.4603713,72.8152499,Maharashtra,1,2017
Outdoor,jio,4G,3,Poor Voice Quality,19.1632852,83.4154435,Andhra Pradesh,1,2017
Outdoor,jio,4G,4,Satisfactory,19.1661775,83.4097978,Andhra Pradesh,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,34.26045879,74.42876101,Kashmir,1,2017
Outdoor,jio,4G,5,Satisfactory,17.45344727,78.51411432,Telangana,1,2017
Outdoor,jio,4G,5,Satisfactory,17.46995275,78.52802121,Telangana,1,2017
Outdoor,jio,4G,4,Satisfactory,12.93790167,77.74206667,Karnataka,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,13.0400001,80.24287,Tamil Nadu,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,31.5775903,74.9972166,Punjab,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,34.2926877,74.45473925,Kashmir,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,27.78368986,75.42131318,Rajasthan,1,2017
Outdoor,jio,4G,1,Call Dropped,27.80275351,75.39970455,Rajasthan,1,2017
Outdoor,jio,4G,2,Call Dropped,27.8055884,75.37123955,Rajasthan,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,27.80555017,75.37130791,Rajasthan,1,2017
Outdoor,jio,4G,5,Satisfactory,19.9744884,79.2963145,Maharashtra,1,2017
Outdoor,jio,4G,5,Satisfactory,19.9661266,79.3018065,Maharashtra,1,2017
Outdoor,jio,4G,5,Satisfactory,19.97451094,79.29632456,Maharashtra,1,2017
Outdoor,jio,4G,5,Satisfactory,19.97451094,79.29632456,Maharashtra,1,2017
Outdoor,jio,4G,5,Satisfactory,19.9744884,79.2963145,Maharashtra,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,30.9124475,75.8164281,Punjab,1,2017
Outdoor,jio,4G,5,Satisfactory,28.65168949,77.3837244,Uttar Pradesh,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,28.64786667,77.11897833,NCT,1,2017
Outdoor,jio,4G,4,Satisfactory,28.64786667,77.11897833,NCT,1,2017
Outdoor,jio,4G,4,Satisfactory,10.84893189,78.69316879,Tamil Nadu,1,2017
Outdoor,jio,4G,1,Call Dropped,26.95553819,75.77471563,Rajasthan,1,2017
Outdoor,jio,4G,4,Satisfactory,28.6402645,77.1791719,NCT,1,2017
Outdoor,jio,4G,5,Satisfactory,28.6402326,77.1790825,NCT,1,2017
Outdoor,jio,4G,5,Satisfactory,14.4224255,78.2233492,Andhra Pradesh,1,2017
Outdoor,jio,4G,5,Satisfactory,19.06617193,72.89304688,Maharashtra,1,2017
Outdoor,jio,4G,4,Satisfactory,10.44767667,77.53256333,Tamil Nadu,1,2017
Outdoor,jio,4G,4,Satisfactory,10.23507333,77.49187667,Tamil Nadu,1,2017
Outdoor,jio,4G,4,Satisfactory,10.26995,77.48404667,Tamil Nadu,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,34.26509292,74.44982299,Kashmir,1,2017
Outdoor,jio,4G,4,Satisfactory,18.5018062,73.9340418,Maharashtra,1,2017
Outdoor,jio,4G,5,Satisfactory,13.65476223,78.94744331,Andhra Pradesh,1,2017
Outdoor,jio,4G,3,Poor Voice Quality,32.9053234,74.7347368,Kashmir,1,2017
Outdoor,jio,4G,2,Call Dropped,12.64756333,79.94075833,Tamil Nadu,1,2017
Outdoor,jio,4G,5,Satisfactory,8.4882686,76.9234143,Kerala,1,2017
Outdoor,jio,4G,5,Satisfactory,8.4877562,76.9213904,Kerala,1,2017
Outdoor,jio,4G,5,Satisfactory,8.4877562,76.9213904,Kerala,1,2017
Outdoor,jio,4G,5,Satisfactory,8.487916,76.9231616,Kerala,1,2017
Outdoor,jio,4G,4,Satisfactory,23.04965,72.534215,Gujarat,1,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,29.07324806,75.15239498,Rajasthan,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,2,Call Dropped,28.824426,77.5643173,Uttar Pradesh,1,2017
Outdoor,jio,4G,4,Satisfactory,12.93790167,77.74206667,Karnataka,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,29.07324806,75.15239498,Rajasthan,1,2017
Outdoor,jio,4G,5,Satisfactory,20.45805172,85.89005404,Odisha,1,2017
Outdoor,jio,4G,3,Poor Voice Quality,17.4199276,78.33997232,Telangana,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.66911756,77.22844653,NCT,1,2017
Outdoor,jio,4G,3,Satisfactory,28.6424159,77.11793234,NCT,1,2017
Outdoor,jio,4G,5,Satisfactory,8.485961147,76.93483626,Kerala,1,2017
Outdoor,jio,4G,1,Call Dropped,28.6683997,77.2034773,NCT,1,2017
Outdoor,jio,4G,1,Call Dropped,27.1823007,77.9771886,Uttar Pradesh,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,3,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,17.2545625,78.6825966,Telangana,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.6667741,77.1233817,NCT,1,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,22.81657616,88.39666608,West Bengal,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,12.91002448,77.63310939,Karnataka,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,3,Call Dropped,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,22.60288449,80.3685346,Madhya Pradesh,1,2017
Outdoor,jio,4G,5,Satisfactory,31.36515834,75.59650787,Punjab,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,17.40159964,78.55948794,Telangana,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,20.7689397,78.5839164,Maharashtra,1,2017
Outdoor,jio,4G,1,Call Dropped,20.7707972,78.5911012,Maharashtra,1,2017
Outdoor,jio,4G,3,Satisfactory,28.04006659,77.3538762,Haryana,1,2017
Outdoor,jio,4G,5,Satisfactory,22.71986333,75.86424667,Madhya Pradesh,1,2017
Outdoor,jio,4G,4,Satisfactory,28.6223529,77.2877447,Uttar Pradesh,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,26.26887348,73.04005763,Rajasthan,1,2017
Outdoor,jio,4G,4,Satisfactory,23.38278085,85.32810037,Jharkhand,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,19.01614788,72.84614394,Maharashtra,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,12.9678432,77.5327981,Karnataka,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,12.9678432,77.5327981,Karnataka,1,2017
Outdoor,jio,4G,5,Satisfactory,23.66702363,86.14200592,Jharkhand,1,2017
Outdoor,jio,4G,4,Satisfactory,18.7556925,73.8509116,Maharashtra,1,2017
Outdoor,jio,4G,3,Poor Voice Quality,18.7521086,73.8493129,Maharashtra,1,2017
Outdoor,jio,4G,3,Satisfactory,28.63893824,77.12065912,NCT,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,23.0177691,72.5674922,Gujarat,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,28.627605,77.22900667,NCT,1,2017
Outdoor,jio,4G,4,Satisfactory,10.80231386,78.67058797,Tamil Nadu,1,2017
Outdoor,jio,4G,1,Call Dropped,28.6683997,77.2034773,NCT,1,2017
Outdoor,jio,4G,5,Satisfactory,22.61329651,88.50997925,West Bengal,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,17.44746373,78.37616382,Telangana,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,28.71243333,77.17191667,NCT,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,17.4199276,78.33997232,Telangana,1,2017
Outdoor,jio,4G,5,Satisfactory,26.7667737,81.9546821,Uttar Pradesh,1,2017
Outdoor,jio,4G,4,Satisfactory,17.89809828,77.51629464,Karnataka,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,20.2362877,85.8098833,Odisha,1,2017
Outdoor,jio,4G,5,Satisfactory,20.2366924,85.8116724,Odisha,1,2017
Outdoor,jio,4G,5,Satisfactory,20.2366924,85.8116724,Odisha,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,34.26520413,74.44931547,Kashmir,1,2017
Outdoor,jio,4G,4,Satisfactory,17.2247537,79.1392434,Telangana,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,22.47809807,70.05130099,Gujarat,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,17.4199276,78.33997232,Telangana,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,34.26520413,74.44931547,Kashmir,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,3,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,12.91846833,77.68608833,Karnataka,1,2017
Outdoor,jio,4G,4,Satisfactory,12.91846833,77.68608833,Karnataka,1,2017
Outdoor,jio,4G,3,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,28.5965589,77.331747,Uttar Pradesh,1,2017
Outdoor,jio,4G,4,Satisfactory,30.7110311,76.8126731,Chandigarh,1,2017
Outdoor,jio,4G,3,Call Dropped,22.581075,88.46035833,West Bengal,1,2017
Outdoor,jio,4G,2,Call Dropped,30.7105994,76.8156915,Chandigarh,1,2017
Outdoor,jio,4G,5,Satisfactory,14.4217225,78.2230314,Andhra Pradesh,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.6333721,77.1671869,NCT,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,20.35201833,85.82118833,Odisha,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,3,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,3,Satisfactory,20.35201833,85.82118833,Odisha,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,18.3070928,83.8971565,Andhra Pradesh,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,21.23606041,80.37818901,Maharashtra,1,2017
Outdoor,jio,4G,3,Satisfactory,28.6478124,77.172983,NCT,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,12.93066,77.62131833,Karnataka,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,34.28585013,74.45245833,Kashmir,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,3,Satisfactory,22.8028574,88.3643926,West Bengal,1,2017
Outdoor,jio,4G,3,Satisfactory,17.98349829,79.59934769,Telangana,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,17.50536034,78.50648481,Telangana,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,18.5149144,73.8288916,Maharashtra,1,2017
Outdoor,jio,4G,5,Satisfactory,19.0574734,72.8477054,Maharashtra,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,20.23810437,85.8410177,Odisha,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,17.8983459,77.55386003,Karnataka,1,2017
Outdoor,jio,4G,2,Call Dropped,24.76540285,81.43554182,Madhya Pradesh,1,2017
Outdoor,jio,4G,5,Satisfactory,28.6355184,77.2877784,NCT,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,29.1045789,75.15759298,Rajasthan,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,3,Satisfactory,20.2734216,86.6280459,Odisha,1,2017
Outdoor,jio,4G,4,Satisfactory,17.98349829,79.59934769,Telangana,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,13.2808189,80.4241762,Tamil Nadu,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,13.2808189,80.4241762,Tamil Nadu,1,2017
Outdoor,jio,4G,5,Satisfactory,17.40950667,78.49094167,Telangana,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,19.82906167,75.88121167,Maharashtra,1,2017
Outdoor,jio,4G,5,Satisfactory,12.32305642,76.65154216,Karnataka,1,2017
Outdoor,jio,4G,2,Call Dropped,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,19.05759481,72.84772122,Maharashtra,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,18.3042915,83.894456,Andhra Pradesh,1,2017
Outdoor,jio,4G,3,Satisfactory,18.3042915,83.894456,Andhra Pradesh,1,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,14.06169537,78.75293281,Andhra Pradesh,1,2017
Outdoor,jio,4G,4,Satisfactory,14.06169537,78.75293281,Andhra Pradesh,1,2017
Outdoor,jio,4G,3,Satisfactory,14.06183395,78.752606,Andhra Pradesh,1,2017
Outdoor,jio,4G,3,Satisfactory,14.06191305,78.75271146,Andhra Pradesh,1,2017
Outdoor,jio,4G,3,Satisfactory,14.05819432,78.74872533,Andhra Pradesh,1,2017
Outdoor,jio,4G,3,Satisfactory,14.05925436,78.74891877,Andhra Pradesh,1,2017
Outdoor,jio,4G,3,Satisfactory,14.05925436,78.74891877,Andhra Pradesh,1,2017
Outdoor,jio,4G,3,Satisfactory,14.05732862,78.7501373,Andhra Pradesh,1,2017
Outdoor,jio,4G,3,Satisfactory,14.0609783,78.754175,Andhra Pradesh,1,2017
Outdoor,jio,4G,3,Satisfactory,14.06258399,78.75543448,Andhra Pradesh,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,14.06290409,78.755315,Andhra Pradesh,1,2017
Outdoor,jio,4G,3,Satisfactory,14.06290409,78.755315,Andhra Pradesh,1,2017
Outdoor,jio,4G,3,Satisfactory,14.06290409,78.755315,Andhra Pradesh,1,2017
Outdoor,jio,4G,3,Satisfactory,14.0581793,78.74871586,Andhra Pradesh,1,2017
Outdoor,jio,4G,3,Satisfactory,14.06066181,78.75219214,Andhra Pradesh,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,14.06066181,78.75219214,Andhra Pradesh,1,2017
Outdoor,jio,4G,2,Call Dropped,-1,-1,NA,1,2017
Outdoor,jio,4G,2,Call Dropped,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,28.29911638,77.29826769,Haryana,1,2017
Outdoor,jio,4G,5,Satisfactory,27.1358831,77.0285597,Rajasthan,1,2017
Outdoor,jio,4G,4,Satisfactory,10.19608208,76.38570304,Kerala,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,21.1680541,72.8491812,Gujarat,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,13.0030943,77.5571219,Karnataka,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,26.8149132,75.5058472,Rajasthan,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,21.14124277,79.05196772,Maharashtra,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,19.17263344,72.84518607,Maharashtra,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.6333721,77.1671869,NCT,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,10.97943167,76.20896,Kerala,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Call Dropped,13.2809724,80.4244044,Tamil Nadu,1,2017
Outdoor,jio,4G,4,Satisfactory,28.35020828,78.26224735,Uttar Pradesh,1,2017
Outdoor,jio,4G,2,Poor Voice Quality,28.22155103,78.10801334,Uttar Pradesh,1,2017
Outdoor,jio,4G,5,Satisfactory,17.43574543,78.60031138,Telangana,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,28.43059823,77.01822855,Haryana,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,8.97134427,77.30170745,Tamil Nadu,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,26.7782657,82.1483681,Uttar Pradesh,1,2017
Outdoor,jio,4G,5,Satisfactory,10.80158903,76.33941135,Kerala,1,2017
Outdoor,jio,4G,5,Satisfactory,18.70316833,78.95057833,Telangana,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,31.49911667,75.94858833,Punjab,1,2017
Outdoor,jio,4G,5,Satisfactory,22.28976813,70.76826731,Gujarat,1,2017
Outdoor,jio,4G,3,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,1,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,1,2017
Outdoor,jio,4G,1,Call Dropped,25.56203957,91.88751594,Meghalaya,1,2017
